__file,__sheet,机房,设备,total_series,anomaly_series,max_knn,anomaly_ratio
榆林自维站点放电数据.xlsx,sheet,榆林府谷郭家湾01楼综合机房,开关电源铅酸电池-1（双登GFM-500）,1,0,0.21037087628144685,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷温家峁综合业务机房,开关电源铅酸电池-1（双登GFM-1000）,1,0,0.17896323531603764,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷郭家湾综合业务机房,开关电源铅酸电池-2（双登GFM-1000）,1,0,0.1483441711242116,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷黄埔镇01楼综合机房,开关电源铅酸电池-1,1,0,0.14198635299396334,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷黄埔镇01楼综合机房,开关电源铅酸电池-2,1,0,0.14198635299396334,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷大昌汗综合业务机房,开关电源铅酸电池-1（双登GFM-1000）,1,0,0.13859122750757016,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷黄甫综合业务机房,开关电源铅酸电池-2（双登GFM-1000）,1,0,0.13766769949018717,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷庙沟门综合业务机房,开关电源铅酸电池-1（双登GFM-1000）,1,0,0.1375423800215763,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷新民京府煤化06楼综合机房,开关电源铅酸电池-1（圣阳FTB12-100II）,1,0,0.13609715511226222,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷武家庄01楼综合机房,开关电源铅酸电池-2（风帆GFM-500Ah）,1,0,0.11599674147752508,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷傅家焉01楼综合机房,开关电源铅酸电池-1（双登GFM-500）,1,0,0.11095906533660434,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷新民镇蛇口峁东峰煤矿05楼综合机房,开关电源铅酸电池-1（双登GFM-300）,1,0,0.11068171924794566,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷武家庄01楼综合机房,开关电源铅酸电池-1（风帆GFM-500Ah）,1,0,0.10891587390281265,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷庙沟门郭家湾工业园区01楼综合机房,开关电源铅酸电池-1（双登GFM-500）,1,0,0.10847445549585599,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷大昌汗综合业务机房,开关电源铅酸电池-2（双登GFM-1000）,1,0,0.10126113599167681,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷麻镇综合业务机房,开关电源铅酸电池-2（双登GFM-1000）,1,0,0.10108724000473673,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷麻镇综合业务机房,开关电源铅酸电池-3（南都GFM-1000E）,1,0,0.10079679255412634,0.0
