plot_name,source_file,source_sheet,room,device,group_name,measure_name,valley_x,start_level,valley_level,end_level,drop,recover,recover_ratio,pre_down_ratio,post_up_ratio,sign_change_ratio,dynamic_range,end_drop,shape_class,shape_class_cn,reason,src_path,copied_path
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__75节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组2,未知组,75节电池电压,0.998468606431853,0.8485558157633661,0.16518345042826887,0.9433255269258985,0.6833723653350973,0.7781420764976297,1.138679459151647,0.1687116564417178,0.0,0.034782608695652174,0.15003903200526092,0.014207650273130978,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__75节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__75节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__89节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组2,未知组,89节电池电压,0.998468606431853,0.8392226148350586,0.11980481238347102,0.9411913175097542,0.7194178024515876,0.8213865051262832,1.1417378068564263,0.14877300613496933,0.0,0.027906976744186046,0.17513040551786052,0.03508329126678933,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__89节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__89节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__90节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组2,未知组,90节电池电压,0.998468606431853,0.8448427341353922,0.12458267439725312,0.9630996309892024,0.7202600597381391,0.8385169565919492,1.1641863853072982,0.14877300613496933,0.0,0.03,0.18404498330561803,0.03408891231744282,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__90节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__90节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__98节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组2,未知组,98节电池电压,0.998468606431853,0.9610544217618426,0.12823129251609086,0.9471088435306498,0.8328231292457517,0.818877551014559,0.9832550529341354,0.1549079754601227,0.0,0.02912621359223301,0.15850340135941177,0.0413265306119498,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__98节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__98节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__101节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,101节电池电压,0.998468606431853,0.9759642574323052,0.14251781472616382,0.8503562945327774,0.8334464427061414,0.7078384798066135,0.8492908994356271,0.03680981595092025,0.0,0.018518518518518517,0.12772310824506639,0.14579798665240107,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__101节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__101节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__112节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,112节电池电压,0.9984709480122325,0.9522173130355107,0.16134838815140293,0.7731958762833457,0.7908689248841078,0.6118474881319428,0.7736395603708441,0.11791730474732007,0.0,0.01764705882352941,0.18433971526628345,0.2222222222206951,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__112节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__112节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__119节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,119节电池电压,0.998468606431853,0.997067448674504,0.15235302331987172,0.806661080849898,0.8447144253546324,0.6543080575300262,0.7745908405444129,0.03374233128834356,0.0,0.03125,0.17235023041373554,0.19333891914423695,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__119节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__119节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__160节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,160节电池电压,0.998468606431853,0.87771358542772,0.13778011204380486,0.7773984593780374,0.7399334733839151,0.6396183473342325,0.8644268295427407,0.17331288343558282,0.0,0.030456852791878174,0.17489495798190724,0.2157738095222227,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__160节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__160节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__201节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,201节电池电压,0.998468606431853,0.9117174959803296,0.14909934010945922,0.7730515427086735,0.7626181558708703,0.6239522025992142,0.8181711869533477,0.17177914110429449,0.0,0.030303030303030304,0.175708935258181,0.19359728910145668,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__201节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__201节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__21节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,21节电池电压,0.998468606431853,0.7390074803811277,0.1711366538939632,0.8247582557864186,0.5678708264871646,0.6536216018924554,1.151004014037381,0.1411042944785276,0.0,0.02843601895734597,0.16953110746084288,0.052271483305565636,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__21节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__21节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__27节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,27节电池电压,0.998468606431853,0.9976133651503697,0.001477440618245022,0.01801341061475661,0.9961359245321246,0.01653596999651159,0.01660011407346669,0.06748466257668712,0.0,0.0,0.9523582225207414,0.9810773951538582,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__27节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__27节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__28节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,28节电池电压,0.998468606431853,0.7518889474553543,0.10437532946681011,0.9463187488947908,0.6475136179885441,0.8419434194279807,1.300271368412525,0.15184049079754602,0.0,0.027149321266968326,0.26086803724987584,0.049464066068866996,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__28节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__28节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__38节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,38节电池电压,0.998468606431853,0.8638761627049449,0.14355129806941147,0.8821324448095171,0.7203248646355335,0.7385811467401057,1.025344510477873,0.06595092024539877,0.0,0.0,0.11553519366863052,0.11384145494866271,invalid_or_bad_collection,疑似操作或采集异常,整体动态范围过小，更像平线或轻微波动,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__38节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__38节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__5节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,5节电池电压,0.998468606431853,0.9974683544253291,0.0013261000602705609,0.01832429174192048,0.9961422543650585,0.01699819168164992,0.017064020314468593,0.06288343558282208,0.0,0.0,0.9524773960168773,0.9816757082530163,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__5节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__5节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组2__未知组__181节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组2,未知组,181节电池电压,0.998468606431853,0.8104256854195458,0.16251803751680632,0.8668831168765496,0.6479076479027395,0.7043650793597434,1.0871380829545956,0.1687116564417178,0.0,0.031746031746031744,0.24372294372109737,0.13059163059064116,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组2__未知组__181节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组2__未知组__181节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组2__未知组__60节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组2,未知组,60节电池电压,0.998468606431853,0.8044408774685596,0.1400035669688104,0.7885678615956626,0.6644373104997492,0.6485642946268522,0.9761105877135815,0.17638036809815952,0.0,0.031746031746031744,0.19689673622110426,0.19484572855213433,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组2__未知组__60节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组2__未知组__60节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组1__未知组__123节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,12#UPS蓄电池组1,未知组,123节电池电压,0.998468606431853,0.858820492964507,0.05594270228401409,0.8444315395512023,0.8028777906804929,0.7884888372671882,0.9820782757196617,0.09202453987730061,0.0,0.013513513513513514,0.10154858691416568,0.13550135501318294,invalid_or_bad_collection,疑似操作或采集异常,整体动态范围过小，更像平线或轻微波动,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组1__未知组__123节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组1__未知组__123节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组1__未知组__214节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,12#UPS蓄电池组1,未知组,214节电池电压,0.998468606431853,0.8636995827514222,0.15623551228514726,0.931651102719443,0.7074640704662749,0.7754155904342956,1.096049427396625,0.10122699386503067,0.0,0.0,0.10082786939504407,0.03768461487505248,invalid_or_bad_collection,疑似操作或采集异常,整体动态范围过小，更像平线或轻微波动,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组1__未知组__214节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组1__未知组__214节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组1__未知组__228节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,12#UPS蓄电池组1,未知组,228节电池电压,0.998468606431853,0.9203990660129726,0.16245666171323686,0.9773933347455563,0.7579424042997358,0.8149366730323195,1.075196040403683,0.09969325153374232,0.0,0.03305785123966942,0.07341682586831622,0.011497912686585732,invalid_or_bad_collection,疑似操作或采集异常,整体动态范围过小，更像平线或轻微波动,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组1__未知组__228节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组1__未知组__228节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组1__未知组__24节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,12#UPS蓄电池组1,未知组,24节电池电压,0.998468606431853,0.8930211202913874,0.06808343171960779,0.8655057064124131,0.8249376885717796,0.7974222746928052,0.9666454627703367,0.11809815950920245,0.0,0.0,0.09050242686581389,0.11088154269941908,invalid_or_bad_collection,疑似操作或采集异常,整体动态范围过小，更像平线或轻微波动,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组1__未知组__24节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组1__未知组__24节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组2__未知组__100节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,12#UPS蓄电池组2,未知组,100节电池电压,0.998468606431853,0.9914429420575059,0.02292768959429336,0.5080998105675524,0.9685152524632126,0.485172120973259,0.5009442228590439,0.0705521472392638,0.0,0.0,0.12695799856258894,0.4913122999529276,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组2__未知组__100节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组2__未知组__100节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组2__未知组__151节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,12#UPS蓄电池组2,未知组,151节电池电压,0.998468606431853,0.8685243328076612,0.06979330193596733,0.9154565672397665,0.7987310308716938,0.8456632653037992,1.0587584951120874,0.05368098159509203,0.0,0.0,0.12267137624246816,0.0845434327574861,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组2__未知组__151节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组2__未知组__151节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组2__未知组__207节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,12#UPS蓄电池组2,未知组,207节电池电压,0.998468606431853,0.8942884084301503,0.07563817606229023,0.8635414561839923,0.8186502323678602,0.7879032801217021,0.9624418927730984,0.1165644171779141,0.0,0.0,0.07363103657283665,0.11941806425506729,invalid_or_bad_collection,疑似操作或采集异常,整体动态范围过小，更像平线或轻微波动,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组2__未知组__207节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组2__未知组__207节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组2__未知组__38节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,12#UPS蓄电池组2,未知组,38节电池电压,0.998468606431853,0.8910790489712508,0.04579015105317867,0.8540269592876875,0.8452888979180722,0.8082368082345088,0.9561663583527619,0.11503067484662577,0.0,0.0,0.09771726613804099,0.12253606990414245,invalid_or_bad_collection,疑似操作或采集异常,整体动态范围过小，更像平线或轻微波动,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组2__未知组__38节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__12#UPS蓄电池组2__未知组__38节电池电压.png
